Order Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Profit
2015-06-04,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,7.968,2,2.8884
2015-06-04,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,Paper,47.952,3,16.1838
2015-06-07,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,13.96,2,6.7008
2015-06-07,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,155.82,3,63.8862
2015-06-07,Standard Class,Corporate,United States,New York City,New York,East,Technology,Phones,124.95,5,2.499
2015-06-07,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Storage,601.65,5,156.429
2015-06-07,Standard Class,Home Office,United States,Holyoke,Massachusetts,East,Furniture,Bookcases,301.96,2,60.392
2015-06-07,Standard Class,Consumer,United States,Pasadena,California,West,Furniture,Chairs,170.352,3,-17.0352
2015-06-07,Standard Class,Corporate,United States,Vineland,New Jersey,East,Office Supplies,Art,11.12,4,2.8912
2015-06-08,First Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Paper,27.216,3,9.8658
2015-06-08,Standard Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Labels,35.52,3,13.32
2015-06-08,Standard Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Binders,6.23,5,-9.6565
2015-06-08,Standard Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Paper,56.704,2,19.1376
2015-06-08,Standard Class,Corporate,United States,Houston,Texas,Central,Furniture,Bookcases,369.1992,3,-114.0174
2015-06-09,Standard Class,Home Office,United States,Seattle,Washington,West,Office Supplies,Binders,6.096,2,2.1336
2015-06-09,Standard Class,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,191.82,3,74.8098
2015-06-09,First Class,Corporate,United States,La Quinta,California,West,Technology,Accessories,46.32,4,18.0648
2015-06-09,Standard Class,Home Office,United States,New York City,New York,East,Furniture,Chairs,271.764,2,60.392
2015-06-09,Standard Class,Corporate,United States,Nashville,Tennessee,South,Office Supplies,Fasteners,7.24,5,1.1765
2015-06-09,Second Class,Home Office,United States,Tamarac,Florida,South,Office Supplies,Binders,3.444,1,-2.5256
2015-06-09,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Appliances,8.39,1,2.0975
2015-06-09,Standard Class,Corporate,United States,New York City,New York,East,Technology,Phones,337.98,2,101.394
2015-06-09,Standard Class,Corporate,United States,Richmond,Virginia,South,Office Supplies,Binders,46.62,9,21.4452
2015-06-09,Second Class,Consumer,United States,Lafayette,Louisiana,South,Furniture,Tables,85.98,1,22.3548
2015-06-11,First Class,Consumer,United States,Scottsdale,Arizona,West,Office Supplies,Envelopes,7.08,3,2.478
2015-06-11,First Class,Consumer,United States,Scottsdale,Arizona,West,Office Supplies,Binders,4.401,3,-3.5208
2015-06-12,Standard Class,Consumer,United States,San Diego,California,West,Office Supplies,Art,120.15,9,33.642
2015-06-12,Standard Class,Consumer,United States,San Diego,California,West,Technology,Phones,219.184,2,19.1786
2015-06-12,Standard Class,Consumer,United States,Austin,Texas,Central,Office Supplies,Binders,2.772,7,-4.851
2015-06-12,Standard Class,Consumer,United States,Tucson,Arizona,West,Furniture,Furnishings,206.112,6,48.9516
2015-06-12,Standard Class,Consumer,United States,Tucson,Arizona,West,Office Supplies,Paper,19.92,5,6.723
2015-06-12,Standard Class,Consumer,United States,Tucson,Arizona,West,Office Supplies,Paper,198.272,8,61.96
2015-06-12,Standard Class,Consumer,United States,Tucson,Arizona,West,Office Supplies,Storage,247.104,6,-58.6872
2015-06-12,Standard Class,Consumer,United States,Tucson,Arizona,West,Office Supplies,Art,86.304,6,9.7092
2015-06-12,Same Day,Consumer,United States,Marion,Ohio,East,Technology,Phones,485.94,2,-89.089
2015-06-12,Same Day,Consumer,United States,Marion,Ohio,East,Office Supplies,Art,37.376,8,4.672
2015-06-12,Same Day,Consumer,United States,Marion,Ohio,East,Furniture,Chairs,70.686,1,-24.2352
2015-06-12,Standard Class,Home Office,United States,Thousand Oaks,California,West,Office Supplies,Paper,32.75,5,15.065
2015-06-12,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,6.48,1,3.1104
2015-06-12,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,41.86,7,20.5114
2015-06-12,Standard Class,Consumer,United States,New York City,New York,East,Technology,Accessories,1619.91,9,97.1946
2015-06-12,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,113.92,4,42.1504
2015-06-12,Second Class,Home Office,United States,Indianapolis,Indiana,Central,Technology,Copiers,999.98,2,449.991
2015-06-12,Standard Class,Consumer,United States,North Las Vegas,Nevada,West,Office Supplies,Paper,6.48,1,3.1104
2015-06-12,Standard Class,Consumer,United States,North Las Vegas,Nevada,West,Office Supplies,Storage,1325.85,5,238.653
2015-06-12,Standard Class,Consumer,United States,North Las Vegas,Nevada,West,Office Supplies,Labels,14.94,3,6.8724
2015-06-12,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Appliances,7.78,2,2.0228
2015-06-12,Second Class,Consumer,United States,Arlington,Virginia,South,Technology,Phones,173.94,6,50.4426
2015-06-12,First Class,Home Office,United States,Troy,Ohio,East,Office Supplies,Binders,14.832,3,-10.3824
2015-06-12,Second Class,Corporate,United States,Santa Barbara,California,West,Office Supplies,Paper,8.96,2,4.3904
2015-07-02,Standard Class,Corporate,United States,Springfield,Virginia,South,Office Supplies,Envelopes,311.15,5,146.2405
2015-07-02,Standard Class,Corporate,United States,Springfield,Virginia,South,Office Supplies,Paper,12.96,2,6.3504
2015-07-03,First Class,Home Office,United States,Newark,Delaware,East,Technology,Accessories,119.85,3,52.734
2015-07-03,First Class,Home Office,United States,Newark,Delaware,East,Office Supplies,Binders,30.44,2,14.9156
2015-07-03,First Class,Home Office,United States,Newark,Delaware,East,Office Supplies,Binders,69.28,2,33.2544
2015-07-03,First Class,Home Office,United States,Newark,Delaware,East,Technology,Phones,587.97,3,170.5113
2015-07-04,Standard Class,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Appliances,463.248,8,-1181.2824
2015-07-04,Standard Class,Consumer,United States,San Antonio,Texas,Central,Technology,Accessories,383.952,6,47.994
2015-07-04,First Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,11.736,3,1.0269
2015-07-04,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,25.92,4,12.4416
2015-07-04,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,22.58,2,5.8708
2015-07-05,Standard Class,Consumer,United States,Allen,Texas,Central,Furniture,Tables,244.006,2,-31.3722
2015-07-05,Standard Class,Consumer,United States,Allen,Texas,Central,Office Supplies,Paper,15.936,4,5.3784
2015-07-05,Standard Class,Consumer,United States,Owensboro,Kentucky,South,Office Supplies,Paper,45.68,2,21.0128
2015-07-06,Second Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,7.52,5,2.632
2015-07-06,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,18.312,4,-12.208
2015-07-06,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,25.92,5,9.072
2015-07-06,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,8.016,3,1.002
2015-07-08,Standard Class,Corporate,United States,Boise,Idaho,West,Office Supplies,Binders,3.304,1,1.1151
2015-07-08,Standard Class,Home Office,United States,Bakersfield,California,West,Office Supplies,Binders,19.152,3,6.4638
2015-07-08,First Class,Consumer,United States,Kirkwood,Missouri,Central,Office Supplies,Binders,28.4,4,13.064
2015-07-08,First Class,Consumer,United States,Kirkwood,Missouri,Central,Furniture,Furnishings,212.94,3,34.0704
2015-07-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,106.8,10,10.68
2015-07-08,First Class,Corporate,United States,Baltimore,Maryland,East,Office Supplies,Appliances,77.58,9,20.1708
2015-07-08,Second Class,Corporate,United States,Springfield,Virginia,South,Technology,Phones,494.97,3,148.491
2015-07-08,Second Class,Corporate,United States,Springfield,Virginia,South,Office Supplies,Labels,25.06,2,11.7782
2015-07-09,Standard Class,Consumer,United States,Pasadena,California,West,Office Supplies,Storage,671.93,7,20.1579
2015-07-09,Standard Class,Consumer,United States,El Paso,Texas,Central,Furniture,Chairs,47.516,2,-2.0364
2015-07-09,Same Day,Consumer,United States,New York City,New York,East,Office Supplies,Storage,13.96,2,0.2792
2015-07-09,Same Day,Consumer,United States,New York City,New York,East,Furniture,Tables,27.414,3,-14.1639
2015-07-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,9.522,1,-6.9828
2015-07-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,791.964,6,-131.994
2015-07-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,4.923,3,-3.9384
2015-07-09,Second Class,Corporate,United States,Durham,North Carolina,South,Office Supplies,Art,140.736,4,12.3144
2015-07-09,Standard Class,Home Office,United States,New York City,New York,East,Technology,Accessories,559.93,7,167.979
2015-07-09,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Storage,70.26,3,18.9702
2015-07-09,Standard Class,Corporate,United States,New York City,New York,East,Technology,Accessories,90,5,16.2
2015-07-09,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Binders,6.096,2,2.0574
2015-07-09,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Tables,481.176,2,-120.294
2015-07-09,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Fasteners,7.24,4,2.3892
2015-07-11,Second Class,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,190.72,1,11.92
2015-07-11,Second Class,Corporate,United States,Newark,Delaware,East,Office Supplies,Fasteners,26.18,7,0.5236
2015-07-11,Second Class,Corporate,United States,Newark,Delaware,East,Office Supplies,Paper,7.3,2,3.431
2015-07-11,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,24.4,2,7.93
2015-07-11,Second Class,Consumer,United States,Burlington,Vermont,East,Furniture,Chairs,715.2,3,178.8
2015-07-11,Standard Class,Corporate,United States,Miami,Florida,South,Office Supplies,Binders,16.146,9,-12.9168
2015-07-11,Standard Class,Corporate,United States,Miami,Florida,South,Office Supplies,Binders,1345.485,5,-1031.5385
2015-07-11,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,76.64,2,26.824
2015-07-11,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Art,23.64,3,5.319
2015-07-11,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,84.784,2,-16.9568
2015-07-11,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,64.96,5,-84.448
2015-07-11,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,32.06,10,-51.296
2015-07-11,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,177.648,2,-28.8678
2015-07-11,Standard Class,Consumer,United States,Houston,Texas,Central,Technology,Machines,287.91,3,33.5895
2015-07-12,Standard Class,Consumer,United States,Henderson,Kentucky,South,Office Supplies,Appliances,152.94,3,41.2938
2015-07-12,Standard Class,Consumer,United States,Henderson,Kentucky,South,Furniture,Chairs,283.92,4,70.98
2015-07-12,First Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Fasteners,3.96,2,0
2015-07-12,First Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Labels,2.61,1,1.2006
2015-07-12,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,79.92,4,28.7712
2015-07-12,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,21.36,5,7.209
2015-07-12,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,6.688,2,2.3408
2015-07-12,First Class,Consumer,United States,New York City,New York,East,Technology,Phones,773.94,6,224.4426
2015-07-12,Same Day,Corporate,United States,Riverside,California,West,Office Supplies,Paper,12.96,2,6.2208
2015-08-02,Standard Class,Consumer,United States,Columbus,Ohio,East,Technology,Phones,107.982,3,-26.9955
2015-08-02,First Class,Consumer,United States,Garden City,Kansas,Central,Office Supplies,Paper,9.54,2,4.293
2015-08-02,First Class,Consumer,United States,Garden City,Kansas,Central,Office Supplies,Fasteners,5.81,1,1.8011
2015-08-02,First Class,Consumer,United States,Garden City,Kansas,Central,Office Supplies,Art,5.76,2,1.728
2015-08-03,Standard Class,Consumer,United States,Kenosha,Wisconsin,Central,Furniture,Bookcases,512.94,3,97.4586
2015-08-03,Standard Class,Consumer,United States,Kenosha,Wisconsin,Central,Furniture,Chairs,860.93,7,189.4046
2015-08-03,Standard Class,Consumer,United States,Kenosha,Wisconsin,Central,Technology,Phones,769.95,5,223.2855
2015-08-03,Standard Class,Consumer,United States,Kenosha,Wisconsin,Central,Office Supplies,Art,14.98,1,4.494
2015-08-03,Standard Class,Consumer,United States,Kenosha,Wisconsin,Central,Furniture,Furnishings,373.08,6,82.0776
2015-08-03,Standard Class,Corporate,United States,Long Beach,New York,East,Office Supplies,Paper,19.44,3,9.3312
2015-08-03,First Class,Corporate,United States,Pueblo,Colorado,West,Office Supplies,Art,3.408,1,0.8946
2015-08-03,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,8.568,3,-14.5656
2015-08-05,Standard Class,Corporate,United States,Cuyahoga Falls,Ohio,East,Furniture,Furnishings,8.352,6,1.2528
2015-08-05,Standard Class,Consumer,United States,Salem,Oregon,West,Office Supplies,Art,5.248,2,0.5904
2015-08-05,Standard Class,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,Binders,43.98,2,21.99
2015-08-05,Standard Class,Consumer,United States,Minneapolis,Minnesota,Central,Technology,Phones,377.97,3,105.8316
2015-08-05,Standard Class,Consumer,United States,Minneapolis,Minnesota,Central,Furniture,Furnishings,123.96,3,11.1564
2015-08-05,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Paper,37.94,2,18.2112
2015-08-05,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,79.44,3,30.1872
2015-08-05,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Supplies,357.93,3,7.1586
2015-08-05,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,127.764,2,21.294
2015-08-05,Standard Class,Consumer,United States,New York City,New York,East,Technology,Copiers,2799.944,7,1014.9797
2015-08-05,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,19.44,3,9.3312
2015-08-06,Standard Class,Consumer,United States,Chicago,Illinois,Central,Technology,Accessories,2.376,3,0.7425
2015-08-06,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,143.128,2,-393.602
2015-08-06,Standard Class,Corporate,United States,Saint Petersburg,Florida,South,Office Supplies,Paper,173.488,7,54.215
